C:\Cambridge\Election2013\Council\Final\Council Detail Report


November 15, 2013 -- Cambridge, MA
City Council Election
Cambridge, Massachusetts
Final Election Results

CANDIDATES:
	Benzan, Dennis A.
	Carlone, Dennis J.
	Cheung, Leland
	House, Janneke Ann
	Kelley, Craig A.
	Lee, James
	Leslie, Logan Edward
	Maher, David P.
	Mazen, Nadeem A.
	McGovern, Marc C.
	Mello, Gary W.
	Mirza, Mushtaque A.
	Moree, Gregg J.
	Peden, Ronald
	Phillips, Lesley Rebecca
	Reeves, Kenneth E.
	Seidel, Sam
	Simmons, E. Denise
	Smith, Jefferson R.
	Toomey, Jr., Timothy J.
	vanBeuzekom, Minka Y.
	Vasquez, Luis
	Von Hoffmann, Kristen Lane
	Williamson, James M.
	Yarden, Elie
	Write-In 1
	Write-In 2
	Write-In 3
	Write-In 4
	Write-In 5
	Write-In 6
	Write-In 7
	Write-In 8
	Write-In 9

ELECTION RULES:
               System:  Proportional Representation
           Quota Type:  Droop
    Surplus Transfers:  Random, every nth ballot (Cambridge style)
                        Avoid exhausted ballots if possible
                        Elected immediately (after the 1st count)
    Simultaneous Drop:  Those with less than 50 votes
                 Ties:  1) Previous Count method
                        2) By election official
                        3) Random (by computer)

--------------------------------------------------
17,743 valid ballots.
Electing 9 candidates.
Quota is 1775 votes.
There were 103 invalid ballots.
(17,846 total ballots processed.)
--------------------------------------------------



********************************************************************************


COUNT 1 -- Tally of 1st place votes.

CANDIDATE                   THIS COUNT          TOTAL  STATUS
Phillips, Lesley Rebec.              0              0  DEFEATED -- 4th count
Williamson, James M.                 0              0  DEFEATED -- 3rd count
Peden, Ronald                        0              0  DEFEATED -- 2nd count
Moree, Gregg J.                      0              0  DEFEATED -- 2nd count
Write-In 1                           0              0  DEFEATED -- 2nd count
Write-In 2                           0              0  DEFEATED -- 2nd count
Write-In 3                           0              0  DEFEATED -- 2nd count
Write-In 4                           0              0  DEFEATED -- 2nd count
Write-In 5                           0              0  DEFEATED -- 2nd count
Write-In 6                           0              0  DEFEATED -- 2nd count
Write-In 7                           0              0  DEFEATED -- 2nd count
Write-In 8                           0              0  DEFEATED -- 2nd count
Write-In 9                           0              0  DEFEATED -- 2nd count

EXHAUSTED PILE:                    +45            284  
TOTALS:                              0          17743  



-- Leslie, Logan Edward is declared DEFEATED because s/he has the lowest number
   of votes.


********************************************************************************


COUNT 13 -- Leslie, Logan Edward has been DEFEATED -- transferring all votes.

CANDIDATE                   THIS COUNT          TOTAL  STATUS
-----------------------  -------------  -------------  ----------------------
Cheung, Leland                       0           1775  ELECTED -- 1st count
Maher, David P.                    +68           1697  CONTINUING
Toomey, Jr., Timothy J.            +42           1603  CONTINUING
Benzan, Dennis A.                  +28           1498  CONTINUING
McGovern, Marc C.                  +32           1409  CONTINUING
Simmons, E. Denise                 +16           1392  CONTINUING
Carlone, Dennis J.                 +29           1375  CONTINUING
Mazen, Nadeem A.                   +35           1342  CONTINUING
Kelley, Craig A.                   +43           1323  CONTINUING
vanBeuzekom, Minka Y.              +27           1181  CONTINUING
Reeves, Kenneth E.                 +19           1092  CONTINUING
Seidel, Sam                        +22            873  CONTINUING
Smith, Jefferson R.                 +9            700  DEFEATED -- 13th count
Leslie, Logan Edward              -569              0  DEFEATED -- 12th count
Von Hoffmann, Kristen .              0              0  DEFEATED -- 11th count
House, Janneke Ann                   0              0  DEFEATED -- 10th count
Mirza, Mushtaque A.                  0              0  DEFEATED -- 9th count
Vasquez, Luis                        0              0  DEFEATED -- 8th count
Mello, Gary W.                       0              0  DEFEATED -- 7th count
Yarden, Elie                         0              0  DEFEATED -- 6th count
Lee, James                           0              0  DEFEATED -- 5th count
Phillips, Lesley Rebec.              0              0  DEFEATED -- 4th count
Williamson, James M.                 0              0  DEFEATED -- 3rd count
Peden, Ronald                        0              0  DEFEATED -- 2nd count
Moree, Gregg J.                      0              0  DEFEATED -- 2nd count
Write-In 1                           0              0  DEFEATED -- 2nd count
Write-In 2                           0              0  DEFEATED -- 2nd count
Write-In 3                           0              0  DEFEATED -- 2nd count
Write-In 4                           0              0  DEFEATED -- 2nd count
Write-In 5                           0              0  DEFEATED -- 2nd count
Write-In 6                           0              0  DEFEATED -- 2nd count
Write-In 7                           0              0  DEFEATED -- 2nd count
Write-In 8                           0              0  DEFEATED -- 2nd count
Write-In 9                           0              0  DEFEATED -- 2nd count

EXHAUSTED PILE:                   +199            483  
TOTALS:                              0          17743  



-- Smith, Jefferson R. is declared DEFEATED because s/he has the lowest number
   of votes.


********************************************************************************


COUNT 14 -- Smith, Jefferson R. has been DEFEATED -- transferring all votes.

CANDIDATE                   THIS COUNT          TOTAL  STATUS
-----------------------  -------------  -------------  ----------------------
Cheung, Leland                       0           1775  ELECTED -- 1st count
Maher, David P.                    +44           1741  CONTINUING
Toomey, Jr., Timothy J.            +43           1646  CONTINUING
Benzan, Dennis A.                  +52           1550  CONTINUING
McGovern, Marc C.                  +69           1478  CONTINUING
Simmons, E. Denise                 +63           1455  CONTINUING
Mazen, Nadeem A.                   +90           1432  CONTINUING
Carlone, Dennis J.                 +50           1425  CONTINUING
Kelley, Craig A.                   +44           1367  CONTINUING
vanBeuzekom, Minka Y.              +85           1266  CONTINUING
Reeves, Kenneth E.                 +26           1118  CONTINUING
Seidel, Sam                        +59            932  DEFEATED -- 14th count
Smith, Jefferson R.               -700              0  DEFEATED -- 13th count
Leslie, Logan Edward                 0              0  DEFEATED -- 12th count
Von Hoffmann, Kristen .              0              0  DEFEATED -- 11th count
House, Janneke Ann                   0              0  DEFEATED -- 10th count
Mirza, Mushtaque A.                  0              0  DEFEATED -- 9th count
Vasquez, Luis                        0              0  DEFEATED -- 8th count
Mello, Gary W.                       0              0  DEFEATED -- 7th count
Yarden, Elie                         0              0  DEFEATED -- 6th count
Lee, James                           0              0  DEFEATED -- 5th count
Phillips, Lesley Rebec.              0              0  DEFEATED -- 4th count
Williamson, James M.                 0              0  DEFEATED -- 3rd count
Peden, Ronald                        0              0  DEFEATED -- 2nd count
Moree, Gregg J.                      0              0  DEFEATED -- 2nd count
Write-In 1                           0              0  DEFEATED -- 2nd count
Write-In 2                           0              0  DEFEATED -- 2nd count
Write-In 3                           0              0  DEFEATED -- 2nd count
Write-In 4                           0              0  DEFEATED -- 2nd count
Write-In 5                           0              0  DEFEATED -- 2nd count
Write-In 6                           0              0  DEFEATED -- 2nd count
Write-In 7                           0              0  DEFEATED -- 2nd count
Write-In 8                           0              0  DEFEATED -- 2nd count
Write-In 9                           0              0  DEFEATED -- 2nd count

EXHAUSTED PILE:                    +75            558  
TOTALS:                              0          17743  



-- Seidel, Sam is declared DEFEATED because s/he has the lowest number of votes.


********************************************************************************


COUNT 15 -- Seidel, Sam has been DEFEATED -- transferring all votes.

CANDIDATE                   THIS COUNT          TOTAL  STATUS
-----------------------  -------------  -------------  ----------------------
Cheung, Leland                       0           1775  ELECTED -- 1st count
Maher, David P.                    +34           1775  ELECTED -- 15th count
Toomey, Jr., Timothy J.            +41           1687  CONTINUING
Benzan, Dennis A.                  +66           1616  CONTINUING
McGovern, Marc C.                 +114           1592  CONTINUING
Simmons, E. Denise                 +82           1537  CONTINUING
Carlone, Dennis J.                 +93           1518  CONTINUING
Mazen, Nadeem A.                   +64           1496  CONTINUING
Kelley, Craig A.                  +107           1474  CONTINUING
vanBeuzekom, Minka Y.             +146           1412  CONTINUING
Reeves, Kenneth E.                 +47           1165  DEFEATED -- 15th count
Seidel, Sam                       -932              0  DEFEATED -- 14th count
Smith, Jefferson R.                  0              0  DEFEATED -- 13th count
Leslie, Logan Edward                 0              0  DEFEATED -- 12th count
Von Hoffmann, Kristen .              0              0  DEFEATED -- 11th count
House, Janneke Ann                   0              0  DEFEATED -- 10th count
Mirza, Mushtaque A.                  0              0  DEFEATED -- 9th count
Vasquez, Luis                        0              0  DEFEATED -- 8th count
Mello, Gary W.                       0              0  DEFEATED -- 7th count
Yarden, Elie                         0              0  DEFEATED -- 6th count
Lee, James                           0              0  DEFEATED -- 5th count
Phillips, Lesley Rebec.              0              0  DEFEATED -- 4th count
Williamson, James M.                 0              0  DEFEATED -- 3rd count
Peden, Ronald                        0              0  DEFEATED -- 2nd count
Moree, Gregg J.                      0              0  DEFEATED -- 2nd count
Write-In 1                           0              0  DEFEATED -- 2nd count
Write-In 2                           0              0  DEFEATED -- 2nd count
Write-In 3                           0              0  DEFEATED -- 2nd count
Write-In 4                           0              0  DEFEATED -- 2nd count
Write-In 5                           0              0  DEFEATED -- 2nd count
Write-In 6                           0              0  DEFEATED -- 2nd count
Write-In 7                           0              0  DEFEATED -- 2nd count
Write-In 8                           0              0  DEFEATED -- 2nd count
Write-In 9                           0              0  DEFEATED -- 2nd count

EXHAUSTED PILE:                   +138            696  
TOTALS:                              0          17743  



-- Maher, David P. has been ELECTED because s/he has met the quota.
-- Reeves, Kenneth E. is declared DEFEATED because s/he has the lowest number
   of votes.


********************************************************************************


COUNT 16 -- Reeves, Kenneth E. has been DEFEATED -- transferring all votes.

CANDIDATE                   THIS COUNT          TOTAL  STATUS
-----------------------  -------------  -------------  ----------------------
Cheung, Leland                       0           1775  ELECTED -- 1st count
Maher, David P.                      0           1775  ELECTED -- 15th count
Benzan, Dennis A.                 +159           1775  ELECTED -- 16th count
Toomey, Jr., Timothy J.            +88           1775  ELECTED -- 16th count
Simmons, E. Denise                +238           1775  ELECTED -- 16th count
McGovern, Marc C.                  +87           1679  CONTINUING
Kelley, Craig A.                   +91           1565  CONTINUING
Mazen, Nadeem A.                   +53           1549  CONTINUING
Carlone, Dennis J.                 +30           1548  CONTINUING
vanBeuzekom, Minka Y.             +123           1535  DEFEATED -- 16th count
Reeves, Kenneth E.               -1165              0  DEFEATED -- 15th count
Seidel, Sam                          0              0  DEFEATED -- 14th count
Smith, Jefferson R.                  0              0  DEFEATED -- 13th count
Leslie, Logan Edward                 0              0  DEFEATED -- 12th count
Von Hoffmann, Kristen .              0              0  DEFEATED -- 11th count
House, Janneke Ann                   0              0  DEFEATED -- 10th count
Mirza, Mushtaque A.                  0              0  DEFEATED -- 9th count
Vasquez, Luis                        0              0  DEFEATED -- 8th count
Mello, Gary W.                       0              0  DEFEATED -- 7th count
Yarden, Elie                         0              0  DEFEATED -- 6th count
Lee, James                           0              0  DEFEATED -- 5th count
Phillips, Lesley Rebec.              0              0  DEFEATED -- 4th count
Williamson, James M.                 0              0  DEFEATED -- 3rd count
Peden, Ronald                        0              0  DEFEATED -- 2nd count
Moree, Gregg J.                      0              0  DEFEATED -- 2nd count
Write-In 1                           0              0  DEFEATED -- 2nd count
Write-In 2                           0              0  DEFEATED -- 2nd count
Write-In 3                           0              0  DEFEATED -- 2nd count
Write-In 4                           0              0  DEFEATED -- 2nd count
Write-In 5                           0              0  DEFEATED -- 2nd count
Write-In 6                           0              0  DEFEATED -- 2nd count
Write-In 7                           0              0  DEFEATED -- 2nd count
Write-In 8                           0              0  DEFEATED -- 2nd count
Write-In 9                           0              0  DEFEATED -- 2nd count

EXHAUSTED PILE:                   +296            992  
TOTALS:                              0          17743  



-- Simmons, E. Denise has been ELECTED because s/he has met the quota.
-- Toomey, Jr., Timothy J. has been ELECTED because s/he has met the quota.
-- Benzan, Dennis A. has been ELECTED because s/he has met the quota.
-- vanBeuzekom, Minka Y. is declared DEFEATED because s/he has the lowest
   number of votes.


********************************************************************************


COUNT 17 -- vanBeuzekom, Minka Y. has been DEFEATED -- transferring all votes.

CANDIDATE                   THIS COUNT          TOTAL  STATUS
-----------------------  -------------  -------------  ----------------------
Cheung, Leland                       0           1775  ELECTED -- 1st count
Maher, David P.                      0           1775  ELECTED -- 15th count
Benzan, Dennis A.                    0           1775  ELECTED -- 16th count
Toomey, Jr., Timothy J.              0           1775  ELECTED -- 16th count
Simmons, E. Denise                   0           1775  ELECTED -- 16th count
McGovern, Marc C.                  +96           1775  ELECTED -- 17th count
Carlone, Dennis J.                +227           1775  ELECTED -- 17th count
Kelley, Craig A.                  +210           1775  ELECTED -- 17th count
Mazen, Nadeem A.                  +226           1775  ELECTED -- 17th count
vanBeuzekom, Minka Y.            -1535              0  DEFEATED -- 16th count
Reeves, Kenneth E.                   0              0  DEFEATED -- 15th count
Seidel, Sam                          0              0  DEFEATED -- 14th count
Smith, Jefferson R.                  0              0  DEFEATED -- 13th count
Leslie, Logan Edward                 0              0  DEFEATED -- 12th count
Von Hoffmann, Kristen .              0              0  DEFEATED -- 11th count
House, Janneke Ann                   0              0  DEFEATED -- 10th count
Mirza, Mushtaque A.                  0              0  DEFEATED -- 9th count
Vasquez, Luis                        0              0  DEFEATED -- 8th count
Mello, Gary W.                       0              0  DEFEATED -- 7th count
Yarden, Elie                         0              0  DEFEATED -- 6th count
Lee, James                           0              0  DEFEATED -- 5th count
Phillips, Lesley Rebec.              0              0  DEFEATED -- 4th count
Williamson, James M.                 0              0  DEFEATED -- 3rd count
Peden, Ronald                        0              0  DEFEATED -- 2nd count
Moree, Gregg J.                      0              0  DEFEATED -- 2nd count
Write-In 1                           0              0  DEFEATED -- 2nd count
Write-In 2                           0              0  DEFEATED -- 2nd count
Write-In 3                           0              0  DEFEATED -- 2nd count
Write-In 4                           0              0  DEFEATED -- 2nd count
Write-In 5                           0              0  DEFEATED -- 2nd count
Write-In 6                           0              0  DEFEATED -- 2nd count
Write-In 7                           0              0  DEFEATED -- 2nd count
Write-In 8                           0              0  DEFEATED -- 2nd count
Write-In 9                           0              0  DEFEATED -- 2nd count

EXHAUSTED PILE:                   +776           1768  
TOTALS:                              0          17743  



-- McGovern, Marc C. has been ELECTED because s/he has met the quota.
-- Kelley, Craig A. has been ELECTED because s/he has met the quota.
-- Carlone, Dennis J. has been ELECTED because s/he has met the quota.
-- Mazen, Nadeem A. has been ELECTED because s/he has met the quota.


********************************************************************************


ELECTION COUNT SUCCESSFULLY COMPLETED





Friday, November 15, 2013 5:52 PM
ChoicePlus Pro -- Version 2.3.4
(c) 1993-2009 Voting Solutions -- All Rights Reserved
