Precinct,rank1,rank2,rank3,weight
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Terry White,David Holsinger,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,David Holsinger,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Terry White,David Holsinger,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Terry White,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-06,Terry White,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Terry White,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Terry White,Andrea Jenkins,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,David Holsinger,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Terry White,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,April Kane,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,Andrea Jenkins,1
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins,1
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,David Holsinger,1
MINNEAPOLIS W-8 P-06,Terry White,Andrea Jenkins,April Kane,1
MINNEAPOLIS W-8 P-06,Terry White,David Holsinger,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,David Holsinger,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,David Holsinger,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Terry White,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,David Holsinger,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,David Holsinger,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Terry White,Andrea Jenkins,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,David Holsinger,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Terry White,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Terry White,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,David Holsinger,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Terry White,Andrea Jenkins,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-06,Terry White,Andrea Jenkins,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Terry White,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Terry White,David Holsinger,April Kane,1
MINNEAPOLIS W-8 P-06,Terry White,Andrea Jenkins,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Terry White,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,April Kane,undervote,undervote,1
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,David Holsinger,1
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,UWI,UWI,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Terry White,Andrea Jenkins,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,David Holsinger,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Terry White,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Terry White,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-06,David Holsinger,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-06,David Holsinger,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Terry White,April Kane,David Holsinger,1
MINNEAPOLIS W-8 P-06,Terry White,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Terry White,David Holsinger,April Kane,1
MINNEAPOLIS W-8 P-06,Terry White,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Terry White,April Kane,Andrea Jenkins,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Terry White,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,David Holsinger,David Holsinger,David Holsinger,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Terry White,April Kane,Andrea Jenkins,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Terry White,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,David Holsinger,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Terry White,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Terry White,Andrea Jenkins,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-06,David Holsinger,Andrea Jenkins,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,David Holsinger,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,David Holsinger,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,David Holsinger,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Terry White,April Kane,David Holsinger,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,UWI,UWI,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,David Holsinger,David Holsinger,David Holsinger,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Terry White,April Kane,Andrea Jenkins,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Terry White,April Kane,UWI,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,David Holsinger,Andrea Jenkins,April Kane,1
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-06,David Holsinger,undervote,undervote,1
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,David Holsinger,1
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,David Holsinger,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,David Holsinger,1
MINNEAPOLIS W-8 P-06,Terry White,Andrea Jenkins,April Kane,1
MINNEAPOLIS W-8 P-06,Terry White,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Andrea Jenkins,Andrea Jenkins,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,David Holsinger,Terry White,Andrea Jenkins,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,David Holsinger,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,David Holsinger,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Terry White,Andrea Jenkins,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Terry White,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Terry White,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Terry White,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Terry White,Andrea Jenkins,David Holsinger,1
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-06,Terry White,Andrea Jenkins,April Kane,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,April Kane,Andrea Jenkins,Terry White,1
MINNEAPOLIS W-8 P-06,David Holsinger,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,April Kane,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,Terry White,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Terry White,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-06,Terry White,Andrea Jenkins,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,April Kane,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,undervote,undervote,1
MINNEAPOLIS W-8 P-06,David Holsinger,Terry White,undervote,1
MINNEAPOLIS W-8 P-06,Andrea Jenkins,Terry White,April Kane,1
