W-P,First Choice,Second Choice,Third Choice,Count
08-05,BER,FIN,YOU,1.0
08-08,BER,FIN,YOU,1.0
08-10,BER,FIN,YOU,1.0
09-04,BER,FIN,YOU,1.0
11-04,BER,FIN,YOU,1.0
11-07,BER,FIN,YOU,1.0
12-01,BER,FIN,YOU,1.0
12-02,BER,FIN,YOU,2.0
12-05,BER,FIN,YOU,2.0
12-06,BER,FIN,YOU,1.0
12-10,BER,FIN,YOU,1.0
12-11,BER,FIN,YOU,1.0
13-03,BER,FIN,YOU,1.0
13-04,BER,FIN,YOU,2.0
13-09,BER,FIN,YOU,1.0
01-04,BER,NOR,AND,1.0
01-05,BER,NOR,AND,1.0
01-06,BER,NOR,AND,1.0
02-05,BER,NOR,AND,1.0
04-01,BER,NOR,AND,1.0
07-01,BER,NOR,AND,1.0
07-10,BER,NOR,AND,1.0
10-03,BER,NOR,AND,1.0
10-04,BER,NOR,AND,1.0
12-05,BER,NOR,AND,1.0
12-11,BER,NOR,AND,1.0
13-04,BER,NOR,AND,1.0
01-02,BER,NOR,BUT,1.0
02-01,BER,NOR,BUT,1.0
02-07,BER,NOR,BUT,1.0
04-03,BER,NOR,BUT,1.0
07-05,BER,NOR,BUT,1.0
08-07,BER,NOR,BUT,1.0
13-02,BER,NOR,BUT,1.0
01-10,BER,NOR,ERW,3.0
03-06,BER,NOR,ERW,1.0
04-01,BER,NOR,ERW,1.0
05-01,BER,NOR,ERW,2.0
05-05,BER,NOR,ERW,1.0
06-03,BER,NOR,ERW,1.0
06-07,BER,NOR,ERW,1.0
08-06,BER,NOR,ERW,1.0
09-03,BER,NOR,ERW,1.0
10-06,BER,NOR,ERW,1.0
10-11,BER,NOR,ERW,1.0
12-02,BER,NOR,ERW,2.0
12-03,BER,NOR,ERW,1.0
12-06,BER,NOR,ERW,1.0
01-08,BER,NOR,FIN,2.0
01-09,BER,NOR,FIN,1.0
07-10,BER,NOR,FIN,1.0
10-03,BER,NOR,FIN,1.0
11-03,BER,NOR,FIN,1.0
11-07,BER,NOR,FIN,1.0
13-09,BER,NOR,FIN,1.0
10-03,BER,NOR,MEG FORNEY,1.0
02-07,BER,NOR,WAH,1.0
04-07,BER,NOR,WAH,1.0
04-09,BER,NOR,WAH,1.0
05-03,BER,NOR,WAH,1.0
05-10,BER,NOR,WAH,1.0
09-05,BER,NOR,WAH,1.0
01-02,BER,NOR,XXX,1.0
01-03,BER,NOR,XXX,1.0
02-09,BER,NOR,XXX,2.0
03-06,BER,NOR,XXX,1.0
04-08,BER,NOR,XXX,1.0
05-08,BER,NOR,XXX,1.0
10-03,BER,NOR,XXX,2.0
10-10,BER,NOR,XXX,1.0
11-02,BER,NOR,XXX,1.0
12-03,BER,NOR,XXX,1.0
12-11,BER,NOR,XXX,1.0
01-03,BER,NOR,YOU,2.0
01-05,BER,NOR,YOU,1.0
01-07,BER,NOR,YOU,1.0
01-08,BER,NOR,YOU,1.0
03-02,BER,NOR,YOU,1.0
03-03,BER,NOR,YOU,2.0
04-06,BER,NOR,YOU,1.0
04-10,BER,NOR,YOU,1.0
05-05,BER,NOR,YOU,1.0
06-03,BER,NOR,YOU,2.0
08-03,BER,NOR,YOU,1.0
09-10,BER,NOR,YOU,1.0
12-03,BER,NOR,YOU,2.0
01-02,BER,WAH,AND,1.0
02-02,BER,WAH,AND,1.0
03-06,BER,WAH,AND,1.0
05-05,BER,WAH,AND,1.0
05-06,BER,WAH,AND,1.0
07-08,BER,WAH,AND,1.0
07-10,BER,WAH,AND,1.0
08-09,BER,WAH,AND,1.0
09-07,BER,WAH,AND,1.0
11-02,BER,WAH,AND,1.0
12-03,BER,WAH,AND,2.0
13-08,BER,WAH,AND,1.0
01-02,BER,WAH,BUT,1.0
04-01,BER,WAH,BUT,1.0
04-04,BER,WAH,BUT,1.0
04-05,BER,WAH,BUT,1.0
05-01,BER,WAH,BUT,2.0
07-01,BER,WAH,BUT,1.0
08-09,BER,WAH,BUT,1.0
09-09,BER,WAH,BUT,1.0
09-10,BER,WAH,BUT,1.0
10-02,BER,WAH,BUT,1.0
12-10,BER,WAH,BUT,1.0
02-05,BER,WAH,ERW,1.0
04-02,BER,WAH,ERW,1.0
05-06,BER,WAH,ERW,1.0
07-06,BER,WAH,ERW,1.0
07-08,BER,WAH,ERW,2.0
13-01,BER,WAH,ERW,1.0
01-08,BER,WAH,FIN,1.0
03-04,BER,WAH,FIN,1.0
04-01,BER,WAH,FIN,1.0
04-05,BER,WAH,FIN,1.0
05-01,BER,WAH,FIN,1.0
08-10,BER,WAH,FIN,1.0
11-02,BER,WAH,FIN,1.0
11-06,BER,WAH,FIN,1.0
02-06,BER,WAH,NOR,1.0
03-07,BER,WAH,NOR,2.0
04-04,BER,WAH,NOR,1.0
04-07,BER,WAH,NOR,1.0
07-01,BER,WAH,NOR,1.0
09-02,BER,WAH,NOR,1.0
09-09,BER,WAH,NOR,1.0
11-05,BER,WAH,NOR,1.0
11-07,BER,WAH,NOR,1.0
12-06,BER,WAH,NOR,1.0
12-10,BER,WAH,NOR,1.0
11-07,BER,WAH,WEBKINZ,1.0
01-02,BER,WAH,XXX,1.0
01-08,BER,WAH,XXX,1.0
03-03,BER,WAH,XXX,1.0
03-06,BER,WAH,XXX,1.0
09-09,BER,WAH,XXX,1.0
12-03,BER,WAH,XXX,1.0
12-06,BER,WAH,XXX,2.0
01-02,BER,WAH,YOU,1.0
01-06,BER,WAH,YOU,1.0
01-08,BER,WAH,YOU,1.0
02-02,BER,WAH,YOU,1.0
02-07,BER,WAH,YOU,1.0
04-03,BER,WAH,YOU,1.0
04-06,BER,WAH,YOU,1.0
04-07,BER,WAH,YOU,1.0
04-09,BER,WAH,YOU,1.0
08-01,BER,WAH,YOU,1.0
08-04,BER,WAH,YOU,1.0
09-04,BER,WAH,YOU,1.0
12-01,BER,WAH,YOU,1.0
10-02,BER,WIL,YOU,1.0
01-01,BER,XXX,XXX,13.0
01-02,BER,XXX,XXX,20.0
01-03,BER,XXX,XXX,12.0
01-04,BER,XXX,XXX,5.0
01-05,BER,XXX,XXX,8.0
01-06,BER,XXX,XXX,8.0
01-07,BER,XXX,XXX,4.0
01-08,BER,XXX,XXX,6.0
01-09,BER,XXX,XXX,19.0
01-10,BER,XXX,XXX,3.0
02-01,BER,XXX,XXX,5.0
02-02,BER,XXX,XXX,2.0
02-03,BER,XXX,XXX,2.0
02-05,BER,XXX,XXX,3.0
02-06,BER,XXX,XXX,7.0
02-07,BER,XXX,XXX,6.0
02-08,BER,XXX,XXX,1.0
02-09,BER,XXX,XXX,7.0
02-10,BER,XXX,XXX,2.0
02-11,BER,XXX,XXX,1.0
03-02,BER,XXX,XXX,1.0
03-03,BER,XXX,XXX,2.0
03-04,BER,XXX,XXX,9.0
03-05,BER,XXX,XXX,10.0
03-06,BER,XXX,XXX,23.0
03-07,BER,XXX,XXX,2.0
03-08,BER,XXX,XXX,4.0
03-09,BER,XXX,XXX,3.0
04-01,BER,XXX,XXX,11.0
04-02,BER,XXX,XXX,4.0
04-03,BER,XXX,XXX,13.0
04-04,BER,XXX,XXX,12.0
04-05,BER,XXX,XXX,5.0
04-06,BER,XXX,XXX,8.0
04-07,BER,XXX,XXX,10.0
04-08,BER,XXX,XXX,8.0
04-09,BER,XXX,XXX,5.0
04-10,BER,XXX,XXX,8.0
05-01,BER,XXX,XXX,2.0
05-02,BER,XXX,XXX,6.0
05-03,BER,XXX,XXX,12.0
05-04,BER,XXX,XXX,12.0
05-05,BER,XXX,XXX,17.0
05-06,BER,XXX,XXX,3.0
05-07,BER,XXX,XXX,4.0
05-08,BER,XXX,XXX,4.0
05-10,BER,XXX,XXX,7.0
06-01,BER,XXX,XXX,1.0
06-02,BER,XXX,XXX,2.0
06-03,BER,XXX,XXX,2.0
06-04,BER,XXX,XXX,5.0
06-05,BER,XXX,XXX,3.0
06-06,BER,XXX,XXX,3.0
06-07,BER,XXX,XXX,8.0
06-08,BER,XXX,XXX,9.0
07-01,BER,XXX,XXX,3.0
07-02,BER,XXX,XXX,1.0
07-02,BER,XXX,XXX,3.0
07-03,BER,XXX,XXX,3.0
07-04,BER,XXX,XXX,4.0
07-05,BER,XXX,XXX,12.0
07-06,BER,XXX,XXX,7.0
07-07,BER,XXX,XXX,1.0
07-08,BER,XXX,XXX,3.0
07-09,BER,XXX,XXX,5.0
07-10,BER,XXX,XXX,10.0
07-11,BER,XXX,XXX,2.0
08-01,BER,XXX,XXX,2.0
08-02,BER,XXX,XXX,8.0
08-04,BER,XXX,XXX,6.0
08-05,BER,XXX,XXX,4.0
08-06,BER,XXX,XXX,7.0
08-07,BER,XXX,XXX,4.0
08-08,BER,XXX,XXX,5.0
08-09,BER,XXX,XXX,4.0
08-10,BER,XXX,XXX,6.0
09-01,BER,XXX,XXX,3.0
09-02,BER,XXX,XXX,8.0
09-03,BER,XXX,XXX,3.0
09-04,BER,XXX,XXX,1.0
09-05,BER,XXX,XXX,5.0
09-06,BER,XXX,XXX,1.0
09-08,BER,XXX,XXX,7.0
09-09,BER,XXX,XXX,8.0
09-10,BER,XXX,XXX,1.0
09-11,BER,XXX,XXX,1.0
10-01,BER,XXX,XXX,7.0
10-02,BER,XXX,XXX,6.0
10-03,BER,XXX,XXX,1.0
10-04,BER,XXX,XXX,4.0
10-05,BER,XXX,XXX,2.0
10-06,BER,XXX,XXX,3.0
10-07,BER,XXX,XXX,6.0
10-08,BER,XXX,XXX,9.0
10-09,BER,XXX,XXX,6.0
10-10,BER,XXX,XXX,7.0
11-01,BER,XXX,XXX,4.0
11-02,BER,XXX,XXX,7.0
11-03,BER,XXX,XXX,1.0
11-04,BER,XXX,XXX,9.0
11-05,BER,XXX,XXX,8.0
11-06,BER,XXX,XXX,7.0
11-07,BER,XXX,XXX,3.0
11-08,BER,XXX,XXX,6.0
11-09,BER,XXX,XXX,7.0
12-01,BER,XXX,XXX,8.0
12-02,BER,XXX,XXX,8.0
12-03,BER,XXX,XXX,13.0
12-04,BER,XXX,XXX,7.0
12-05,BER,XXX,XXX,12.0
12-06,BER,XXX,XXX,3.0
12-07,BER,XXX,XXX,6.0
12-08,BER,XXX,XXX,16.0
12-09,BER,XXX,XXX,6.0
12-10,BER,XXX,XXX,5.0
12-11,BER,XXX,XXX,4.0
13-01,BER,XXX,XXX,4.0
13-02,BER,XXX,XXX,1.0
13-04,BER,XXX,XXX,6.0
13-05,BER,XXX,XXX,3.0
13-06,BER,XXX,XXX,8.0
13-07,BER,XXX,XXX,4.0
13-08,BER,XXX,XXX,2.0
13-09,BER,XXX,XXX,3.0
13-10,BER,XXX,XXX,3.0
01-01,BER,YOU,AND,3.0
01-02,BER,YOU,AND,1.0
01-03,BER,YOU,AND,4.0
01-05,BER,YOU,AND,1.0
01-06,BER,YOU,AND,5.0
01-08,BER,YOU,AND,5.0
01-10,BER,YOU,AND,1.0
02-01,BER,YOU,AND,2.0
02-02,BER,YOU,AND,1.0
02-03,BER,YOU,AND,2.0
02-06,BER,YOU,AND,2.0
02-09,BER,YOU,AND,1.0
03-01,BER,YOU,AND,1.0
03-02,BER,YOU,AND,1.0
03-03,BER,YOU,AND,2.0
03-04,BER,YOU,AND,3.0
03-06,BER,YOU,AND,2.0
03-07,BER,YOU,AND,3.0
03-08,BER,YOU,AND,4.0
03-09,BER,YOU,AND,1.0
04-01,BER,YOU,AND,2.0
04-02,BER,YOU,AND,2.0
04-03,BER,YOU,AND,1.0
04-03,BER,YOU,AND,1.0
04-04,BER,YOU,AND,4.0
04-06,BER,YOU,AND,1.0
04-06,BER,YOU,AND,1.0
04-07,BER,YOU,AND,2.0
04-08,BER,YOU,AND,4.0
04-09,BER,YOU,AND,5.0
04-10,BER,YOU,AND,1.0
05-01,BER,YOU,AND,5.0
05-03,BER,YOU,AND,1.0
05-06,BER,YOU,AND,1.0
05-08,BER,YOU,AND,1.0
05-09,BER,YOU,AND,2.0
06-02,BER,YOU,AND,5.0
06-03,BER,YOU,AND,2.0
06-04,BER,YOU,AND,6.0
06-05,BER,YOU,AND,2.0
07-02,BER,YOU,AND,2.0
07-05,BER,YOU,AND,1.0
07-06,BER,YOU,AND,3.0
07-07,BER,YOU,AND,1.0
07-08,BER,YOU,AND,4.0
07-09,BER,YOU,AND,1.0
07-10,BER,YOU,AND,3.0
08-01,BER,YOU,AND,1.0
08-03,BER,YOU,AND,1.0
08-05,BER,YOU,AND,7.0
08-06,BER,YOU,AND,2.0
08-07,BER,YOU,AND,3.0
08-08,BER,YOU,AND,3.0
08-10,BER,YOU,AND,4.0
09-01,BER,YOU,AND,2.0
09-02,BER,YOU,AND,1.0
09-03,BER,YOU,AND,1.0
09-04,BER,YOU,AND,1.0
09-05,BER,YOU,AND,2.0
09-06,BER,YOU,AND,2.0
09-07,BER,YOU,AND,1.0
09-08,BER,YOU,AND,2.0
09-10,BER,YOU,AND,2.0
10-01,BER,YOU,AND,1.0
10-02,BER,YOU,AND,5.0
10-03,BER,YOU,AND,1.0
10-07,BER,YOU,AND,2.0
10-09,BER,YOU,AND,2.0
10-10,BER,YOU,AND,1.0
11-01,BER,YOU,AND,1.0
11-02,BER,YOU,AND,2.0
11-03,BER,YOU,AND,2.0
11-05,BER,YOU,AND,4.0
11-06,BER,YOU,AND,2.0
11-07,BER,YOU,AND,4.0
11-08,BER,YOU,AND,4.0
11-09,BER,YOU,AND,4.0
12-01,BER,YOU,AND,4.0
12-02,BER,YOU,AND,2.0
12-03,BER,YOU,AND,1.0
12-04,BER,YOU,AND,2.0
12-05,BER,YOU,AND,4.0
12-06,BER,YOU,AND,2.0
12-08,BER,YOU,AND,2.0
12-09,BER,YOU,AND,1.0
12-10,BER,YOU,AND,1.0
12-10,BER,YOU,AND,1.0
12-11,BER,YOU,AND,1.0
12-11,BER,YOU,AND,3.0
13-01,BER,YOU,AND,1.0
13-02,BER,YOU,AND,1.0
13-05,BER,YOU,AND,2.0
13-07,BER,YOU,AND,1.0
13-09,BER,YOU,AND,2.0
13-10,BER,YOU,AND,3.0
01-01,BER,YOU,BUT,1.0
01-06,BER,YOU,BUT,1.0
01-08,BER,YOU,BUT,1.0
01-10,BER,YOU,BUT,1.0
02-02,BER,YOU,BUT,2.0
02-08,BER,YOU,BUT,1.0
02-10,BER,YOU,BUT,2.0
03-04,BER,YOU,BUT,2.0
03-06,BER,YOU,BUT,1.0
04-02,BER,YOU,BUT,1.0
04-06,BER,YOU,BUT,1.0
04-09,BER,YOU,BUT,1.0
05-02,BER,YOU,BUT,1.0
05-03,BER,YOU,BUT,1.0
05-05,BER,YOU,BUT,1.0
06-04,BER,YOU,BUT,1.0
07-03,BER,YOU,BUT,1.0
08-02,BER,YOU,BUT,1.0
08-04,BER,YOU,BUT,1.0
10-01,BER,YOU,BUT,1.0
11-01,BER,YOU,BUT,1.0
11-06,BER,YOU,BUT,1.0
12-02,BER,YOU,BUT,1.0
12-09,BER,YOU,BUT,1.0
13-01,BER,YOU,BUT,1.0
13-05,BER,YOU,BUT,1.0
01-03,BER,YOU,ERW,1.0
04-04,BER,YOU,ERW,1.0
04-09,BER,YOU,ERW,1.0
06-07,BER,YOU,ERW,1.0
06-08,BER,YOU,ERW,1.0
07-02,BER,YOU,ERW,1.0
07-05,BER,YOU,ERW,1.0
09-02,BER,YOU,ERW,1.0
10-02,BER,YOU,ERW,1.0
10-10,BER,YOU,ERW,1.0
11-09,BER,YOU,ERW,1.0
13-01,BER,YOU,ERW,1.0
01-01,BER,YOU,FIN,1.0
01-03,BER,YOU,FIN,1.0
01-05,BER,YOU,FIN,1.0
01-08,BER,YOU,FIN,1.0
01-10,BER,YOU,FIN,2.0
03-03,BER,YOU,FIN,1.0
03-04,BER,YOU,FIN,1.0
03-06,BER,YOU,FIN,1.0
03-07,BER,YOU,FIN,1.0
04-02,BER,YOU,FIN,1.0
04-03,BER,YOU,FIN,3.0
04-08,BER,YOU,FIN,1.0
04-09,BER,YOU,FIN,1.0
05-01,BER,YOU,FIN,1.0
05-05,BER,YOU,FIN,1.0
05-06,BER,YOU,FIN,1.0
05-09,BER,YOU,FIN,1.0
06-03,BER,YOU,FIN,1.0
06-04,BER,YOU,FIN,1.0
06-08,BER,YOU,FIN,3.0
07-03,BER,YOU,FIN,1.0
07-06,BER,YOU,FIN,1.0
08-02,BER,YOU,FIN,1.0
08-03,BER,YOU,FIN,1.0
08-05,BER,YOU,FIN,1.0
08-10,BER,YOU,FIN,2.0
09-08,BER,YOU,FIN,1.0
10-06,BER,YOU,FIN,1.0
10-08,BER,YOU,FIN,1.0
11-07,BER,YOU,FIN,1.0
12-04,BER,YOU,FIN,2.0
12-06,BER,YOU,FIN,1.0
12-08,BER,YOU,FIN,2.0
12-09,BER,YOU,FIN,1.0
01-03,BER,YOU,NOR,1.0
01-06,BER,YOU,NOR,2.0
01-08,BER,YOU,NOR,1.0
03-04,BER,YOU,NOR,1.0
04-01,BER,YOU,NOR,1.0
04-06,BER,YOU,NOR,1.0
05-04,BER,YOU,NOR,1.0
06-02,BER,YOU,NOR,2.0
06-03,BER,YOU,NOR,1.0
07-08,BER,YOU,NOR,1.0
08-05,BER,YOU,NOR,1.0
09-03,BER,YOU,NOR,1.0
10-01,BER,YOU,NOR,1.0
10-04,BER,YOU,NOR,1.0
11-05,BER,YOU,NOR,1.0
12-09,BER,YOU,NOR,1.0
02-03,BER,YOU,WAH,1.0
02-10,BER,YOU,WAH,1.0
03-09,BER,YOU,WAH,1.0
04-03,BER,YOU,WAH,1.0
05-01,BER,YOU,WAH,1.0
05-03,BER,YOU,WAH,1.0
05-04,BER,YOU,WAH,1.0
06-02,BER,YOU,WAH,1.0
06-03,BER,YOU,WAH,1.0
07-05,BER,YOU,WAH,1.0
07-06,BER,YOU,WAH,2.0
09-06,BER,YOU,WAH,1.0
12-02,BER,YOU,WAH,1.0
01-01,BER,YOU,XXX,1.0
01-02,BER,YOU,XXX,1.0
01-04,BER,YOU,XXX,1.0
01-05,BER,YOU,XXX,1.0
02-01,BER,YOU,XXX,1.0
03-04,BER,YOU,XXX,1.0
03-06,BER,YOU,XXX,2.0
03-08,BER,YOU,XXX,1.0
04-04,BER,YOU,XXX,1.0
04-06,BER,YOU,XXX,1.0
04-07,BER,YOU,XXX,2.0
04-09,BER,YOU,XXX,1.0
04-10,BER,YOU,XXX,1.0
05-02,BER,YOU,XXX,1.0
05-04,BER,YOU,XXX,1.0
06-03,BER,YOU,XXX,1.0
06-04,BER,YOU,XXX,1.0
06-06,BER,YOU,XXX,1.0
07-06,BER,YOU,XXX,1.0
08-03,BER,YOU,XXX,1.0
08-04,BER,YOU,XXX,1.0
08-05,BER,YOU,XXX,1.0
08-09,BER,YOU,XXX,3.0
09-02,BER,YOU,XXX,1.0
09-05,BER,YOU,XXX,1.0
09-06,BER,YOU,XXX,2.0
09-07,BER,YOU,XXX,1.0
09-09,BER,YOU,XXX,1.0
11-03,BER,YOU,XXX,1.0
11-05,BER,YOU,XXX,1.0
11-07,BER,YOU,XXX,1.0
11-09,BER,YOU,XXX,2.0
12-01,BER,YOU,XXX,1.0
12-03,BER,YOU,XXX,1.0
12-08,BER,YOU,XXX,2.0
12-10,BER,YOU,XXX,1.0
12-11,BER,YOU,XXX,1.0
13-02,BER,YOU,XXX,1.0
13-03,BER,YOU,XXX,2.0
13-06,BER,YOU,XXX,1.0
11-01,BIRDIE CUNNINGHAM,XXX,XXX,1.0
13-10,BRAD BOURN,STEVEN JECKA,WAH,1.0
01-09,BRAD BOURN,XXX,XXX,1.0
10-03,BRAD BOURN,XXX,XXX,1.0
10-10,BRAD BOURN,XXX,XXX,1.0
01-03,BRIT KAMROW,DAN BALSON,XXX,1.0
12-02,BRUCE MARSH,XXX,XXX,1.0
13-01,BUGS BUNNY,XXX,XXX,1.0
01-10,BUT,AND,BER,1.0
02-06,BUT,AND,BER,1.0
05-04,BUT,AND,BER,1.0
05-10,BUT,AND,BER,1.0
08-04,BUT,AND,BER,1.0
09-08,BUT,AND,BER,1.0
11-02,BUT,AND,BER,2.0
11-07,BUT,AND,BER,2.0
12-08,BUT,AND,BER,1.0
01-01,BUT,AND,ERW,1.0
01-06,BUT,AND,ERW,1.0
02-09,BUT,AND,ERW,1.0
03-04,BUT,AND,ERW,1.0
04-01,BUT,AND,ERW,1.0
04-06,BUT,AND,ERW,1.0
04-08,BUT,AND,ERW,2.0
04-09,BUT,AND,ERW,1.0
05-01,BUT,AND,ERW,1.0
05-04,BUT,AND,ERW,1.0
06-02,BUT,AND,ERW,1.0
06-05,BUT,AND,ERW,1.0
07-04,BUT,AND,ERW,1.0
08-01,BUT,AND,ERW,1.0
08-10,BUT,AND,ERW,1.0
09-08,BUT,AND,ERW,1.0
12-07,BUT,AND,ERW,1.0
02-01,BUT,AND,FIN,1.0
02-05,BUT,AND,FIN,1.0
10-05,BUT,AND,FIN,1.0
13-05,BUT,AND,FIN,1.0
01-02,BUT,AND,NOR,1.0
01-10,BUT,AND,NOR,1.0
02-04,BUT,AND,NOR,1.0
02-10,BUT,AND,NOR,1.0
03-04,BUT,AND,NOR,1.0
03-06,BUT,AND,NOR,1.0
08-10,BUT,AND,NOR,1.0
11-09,BUT,AND,NOR,1.0
01-03,BUT,AND,WAH,1.0
09-03,BUT,AND,WAH,1.0
10-08,BUT,AND,WAH,1.0
11-01,BUT,AND,WAH,1.0
11-05,BUT,AND,WAH,1.0
12-09,BUT,AND,WAH,1.0
12-11,BUT,AND,WAH,1.0
01-05,BUT,AND,XXX,1.0
05-01,BUT,AND,XXX,1.0
05-02,BUT,AND,XXX,1.0
05-08,BUT,AND,XXX,1.0
10-07,BUT,AND,XXX,1.0
11-02,BUT,AND,XXX,1.0
12-03,BUT,AND,XXX,1.0
12-11,BUT,AND,XXX,1.0
13-06,BUT,AND,XXX,1.0
13-08,BUT,AND,XXX,1.0
01-03,BUT,AND,YOU,2.0
01-05,BUT,AND,YOU,1.0
01-09,BUT,AND,YOU,2.0
04-04,BUT,AND,YOU,2.0
04-05,BUT,AND,YOU,1.0
06-02,BUT,AND,YOU,1.0
06-08,BUT,AND,YOU,1.0
07-05,BUT,AND,YOU,1.0
07-11,BUT,AND,YOU,2.0
09-10,BUT,AND,YOU,1.0
11-07,BUT,AND,YOU,1.0
10-06,BUT,ANY CONSERVATIVE,XXX,1.0
01-01,BUT,BER,AND,1.0
01-05,BUT,BER,AND,1.0
04-10,BUT,BER,AND,1.0
05-01,BUT,BER,AND,1.0
05-04,BUT,BER,AND,1.0
05-05,BUT,BER,AND,1.0
05-06,BUT,BER,AND,1.0
07-07,BUT,BER,AND,1.0
08-07,BUT,BER,AND,1.0
12-06,BUT,BER,AND,1.0
12-08,BUT,BER,AND,1.0
01-02,BUT,BER,ERW,1.0
01-03,BUT,BER,ERW,1.0
01-08,BUT,BER,ERW,1.0
01-10,BUT,BER,ERW,1.0
02-02,BUT,BER,ERW,1.0
04-05,BUT,BER,ERW,1.0
05-03,BUT,BER,ERW,1.0
05-04,BUT,BER,ERW,1.0
05-10,BUT,BER,ERW,1.0
07-08,BUT,BER,ERW,1.0
09-05,BUT,BER,ERW,1.0
12-08,BUT,BER,ERW,1.0
01-02,BUT,BER,FIN,2.0
04-01,BUT,BER,FIN,1.0
04-03,BUT,BER,FIN,1.0
08-05,BUT,BER,FIN,2.0
08-08,BUT,BER,FIN,1.0
08-09,BUT,BER,FIN,1.0
08-10,BUT,BER,FIN,1.0
10-01,BUT,BER,FIN,1.0
11-07,BUT,BER,FIN,1.0
12-01,BUT,BER,FIN,1.0
12-05,BUT,BER,FIN,1.0
01-01,BUT,BER,NOR,1.0
03-04,BUT,BER,NOR,1.0
03-05,BUT,BER,NOR,1.0
06-03,BUT,BER,NOR,1.0
09-01,BUT,BER,NOR,1.0
11-05,BUT,BER,NOR,1.0
12-01,BUT,BER,NOR,1.0
13-06,BUT,BER,NOR,1.0
01-03,BUT,BER,WAH,1.0
01-05,BUT,BER,WAH,1.0
02-01,BUT,BER,WAH,1.0
02-03,BUT,BER,WAH,1.0
03-06,BUT,BER,WAH,1.0
05-06,BUT,BER,WAH,1.0
06-08,BUT,BER,WAH,1.0
09-11,BUT,BER,WAH,1.0
10-01,BUT,BER,WAH,1.0
10-06,BUT,BER,WAH,1.0
11-07,BUT,BER,WAH,1.0
13-03,BUT,BER,WAH,1.0
13-05,BUT,BER,WAH,1.0
13-10,BUT,BER,WAH,1.0
03-04,BUT,BER,XXX,2.0
04-02,BUT,BER,XXX,1.0
04-03,BUT,BER,XXX,2.0
08-05,BUT,BER,XXX,1.0
11-08,BUT,BER,XXX,1.0
11-09,BUT,BER,XXX,1.0
12-08,BUT,BER,XXX,1.0
12-11,BUT,BER,XXX,1.0
01-02,BUT,BER,YOU,1.0
01-03,BUT,BER,YOU,1.0
01-06,BUT,BER,YOU,2.0
02-01,BUT,BER,YOU,1.0
02-03,BUT,BER,YOU,1.0
02-10,BUT,BER,YOU,1.0
04-01,BUT,BER,YOU,1.0
04-07,BUT,BER,YOU,1.0
04-08,BUT,BER,YOU,1.0
04-10,BUT,BER,YOU,1.0
05-01,BUT,BER,YOU,1.0
05-05,BUT,BER,YOU,1.0
06-04,BUT,BER,YOU,1.0
06-07,BUT,BER,YOU,1.0
07-03,BUT,BER,YOU,1.0
07-06,BUT,BER,YOU,1.0
09-01,BUT,BER,YOU,1.0
10-02,BUT,BER,YOU,3.0
11-02,BUT,BER,YOU,1.0
11-06,BUT,BER,YOU,3.0
11-07,BUT,BER,YOU,1.0
12-01,BUT,BER,YOU,1.0
12-08,BUT,BER,YOU,1.0
12-11,BUT,BER,YOU,1.0
01-07,BUT,ERW,AND,1.0
03-07,BUT,ERW,AND,1.0
04-03,BUT,ERW,AND,1.0
07-06,BUT,ERW,AND,1.0
07-06,BUT,ERW,AND,2.0
08-03,BUT,ERW,AND,1.0
10-08,BUT,ERW,AND,1.0
10-09,BUT,ERW,AND,1.0
12-10,BUT,ERW,AND,1.0
04-05,BUT,ERW,BER,1.0
04-06,BUT,ERW,BER,1.0
04-09,BUT,ERW,BER,1.0
05-03,BUT,ERW,BER,1.0
05-09,BUT,ERW,BER,1.0
06-01,BUT,ERW,BER,1.0
07-07,BUT,ERW,BER,1.0
07-10,BUT,ERW,BER,1.0
09-04,BUT,ERW,BER,1.0
09-09,BUT,ERW,BER,1.0
11-06,BUT,ERW,BER,1.0
12-10,BUT,ERW,BER,1.0
13-05,BUT,ERW,BER,1.0
13-06,BUT,ERW,BER,1.0
01-03,BUT,ERW,FIN,2.0
01-04,BUT,ERW,FIN,1.0
01-08,BUT,ERW,FIN,1.0
02-02,BUT,ERW,FIN,1.0
04-01,BUT,ERW,FIN,1.0
04-03,BUT,ERW,FIN,2.0
04-04,BUT,ERW,FIN,2.0
04-05,BUT,ERW,FIN,1.0
04-09,BUT,ERW,FIN,1.0
05-02,BUT,ERW,FIN,1.0
07-04,BUT,ERW,FIN,1.0
07-10,BUT,ERW,FIN,1.0
08-05,BUT,ERW,FIN,1.0
09-08,BUT,ERW,FIN,1.0
10-04,BUT,ERW,FIN,1.0
11-05,BUT,ERW,FIN,2.0
11-07,BUT,ERW,FIN,2.0
11-08,BUT,ERW,FIN,1.0
12-02,BUT,ERW,FIN,1.0
01-07,BUT,ERW,NOR,1.0
01-10,BUT,ERW,NOR,1.0
02-06,BUT,ERW,NOR,1.0
02-07,BUT,ERW,NOR,1.0
02-10,BUT,ERW,NOR,1.0
03-04,BUT,ERW,NOR,1.0
04-01,BUT,ERW,NOR,1.0
04-03,BUT,ERW,NOR,1.0
04-04,BUT,ERW,NOR,3.0
04-05,BUT,ERW,NOR,1.0
05-01,BUT,ERW,NOR,1.0
05-05,BUT,ERW,NOR,1.0
07-03,BUT,ERW,NOR,1.0
07-05,BUT,ERW,NOR,1.0
